gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
EAUZPXBS_CDS_0195	129519	128956	-	NC_007581	-96107526.88649224	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0196	130146	129604	-	NC_007581	-208539.85276459527	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0197	130119	130274	+	NC_007581	-15.341917839333655	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0198	131051	130854	-	NC_007581	-210.21095837787053	34429	163.0	1.0	1.04e-50	p432531 VI_12482	34429	161.264984	1.074357195174696e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	34429	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0199	131397	131095	-	NC_007581	-24690.48633689514	19597	234.0	1.0	1.141e-74	p280955 VI_05786	19597	199.09845	2.342575802775402e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	19597	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0200	131597	131505	-	NC_007581	-1.0933008647725808	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0201	131605	131805	+	NC_007581	-13.10424215270026	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	3	38.767307	1.948048139366622e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	3	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0202	132346	131897	-	NC_007581	-30199.05099969989	1758	57.0	0.321	3.578e-12	p54504 VI_01114	1758	93.075027	4.042730607683332e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	1758	PHANOTATE_1.5.1	CDS	#838383	acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0203	132663	132493	-	NC_007581	-191.55463396266305	28524	139.0	1.0	6.101000000000001e-42	NC_007581_p141	28524	118.60466	2.2437894358241987e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	28524	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0204	132695	132844	+	NC_007581	-2.5372029740460524	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0205	132828	132926	+	NC_007581	-1.713423792348404	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0206	133212	132982	-	NC_007581	-171.52221952196996	9764	91.0	0.742	9.604e-24	p73777 VI_04919	9764	76.040085	6.6704059410697414e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	9764	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0207	133301	133212	-	NC_007581	-0.3913917649185169	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0208	133658	133377	-	NC_007581	-234.60282753080853	2577	117.0	0.644	6.83e-33	p20485 VI_01658	2577	97.347748	1.577457722438935e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	2577	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0209	134994	133642	-	NC_007581	-1489635289849.84	333	53.0	0.491	1.278e-11	NC_024135_p58	119	767.864502	6.020103877305718e-231	No_custom_HMM	No_custom_HMM	No_custom_HMM	333	PHANOTATE_1.5.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0210	135146	135253	+	NC_007581	-0.1867356839752063	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0211	135255	135398	+	NC_007581	-1.1156018620119446	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0212	135951	135553	-	NC_007581	-8611.909230067551	21589	302.0	1.0	1.39e-97	NC_007581_p144	21589	269.691376	9.547806448033517e-81	No_custom_HMM	No_custom_HMM	No_custom_HMM	21589	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0213	136128	135970	-	NC_007581	-146.84038572531557	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0214	136346	136221	-	NC_007581	-1.1720418208645431	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0215	137534	136365	-	NC_007581	-34427858433904.227	506	263.0	0.36	7.868000000000001e-78	NC_007581_p21	506	401.867828	6.753343003742849e-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	506	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0216	138126	137467	-	NC_007581	-1542116201.6675608	6620	268.0	0.779	7.190000000000001e-85	p336225 VI_06314	6620	291.357758	6.1247577142107555e-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	6620	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0217	138141	138266	+	NC_007581	-0.9740853646311264	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0218	139179	138424	-	NC_007581	-58670006.65898133	3895	158.0	0.432	2.864e-45	NC_023731_p2	3895	239.182968	2.011305679146143e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	3895	PHANOTATE_1.5.1	CDS	#ff59f5	ADP-ribosyltransferase exoenzyme toxin	moron, auxiliary metabolic gene and host takeover	VFG002296(gb|CAA41768) (C3bot1) C3 ADP-ribosyltransferase [C3 toxin (VF0387) - Exotoxin (VFC0235)] [Clostridium botulinum D str. 1873] 	501.0	0.948	2.625e-164	Clostridium botulinum D str. 1873	C3bot1	C3 ADP-ribosyltransferase	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0219	139582	139382	-	NC_007581	-0.0761198179445863	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0220	140014	139619	-	NC_007581	-1343.1367762581335	21726	288.0	1.0	8.353e-93	p22446 VI_12484	21726	260.456329	5.121612352459022e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	21726	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0221	140000	140128	+	NC_007581	-0.0488228504109536	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0222	140783	140229	-	NC_007581	-10288.13612452462	21705	366.0	0.943	1.16e-118	p68631 VI_05782	21705	359.384003	6.129078715679165e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	21705	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0223	141003	140848	-	NC_007581	-1.152963504100438	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0224	141834	141034	-	NC_007581	-24066614.56918364	2657	147.0	0.388	6.575000000000001e-42	p17391 VI_05476	2657	207.600357	3.4785672400355715e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	2657	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0225	142252	142344	+	NC_007581	-0.1941650596634197	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0226	142367	142459	+	NC_007581	-0.1200702959125715	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0227	142653	142456	-	NC_007581	-415.1315581951645	31873	169.0	1.0	1.238e-52	p242718 VI_05776	31873	165.41037	4.48094601944375e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	31873	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0228	142820	142698	-	NC_007581	-0.163506829822243	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0229	143248	142862	-	NC_007581	-6028.9019745964	14669	237.0	0.894	4.896e-75	p68629 VI_05782	14669	226.816223	1.052004755861517e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	14669	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0230	144222	143293	-	NC_007581	-25866233135.225693	3088	291.0	0.617	1.743e-91	p163668 VI_06183	3088	228.853836	1.598946101318822e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	3088	PHANOTATE_1.5.1	CDS	#f35f49	amidase	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0231	144563	144273	-	NC_007581	-57.46796504819969	32178	205.0	1.0	7.427000000000001e-65	p242715 VI_05776	32178	206.195938	1.0302325282137127e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	32178	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0232	145341	144577	-	NC_007581	-142419978.2625907	2729	229.0	0.488	1.481e-69	MF547663_p13	2729	260.3862	2.930079447321058e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	2729	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0233	146200	145361	-	NC_007581	-163027217.39396307	9724	347.0	0.666	1.773e-110	MF547663_p12	9724	318.010284	1.0023339092669055e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	9724	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0234	146628	146203	-	NC_007581	-82329.00077207705	19303	349.0	1.0	3.912e-113	p22455 VI_12484	19303	319.139618	1.3415830878906255e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	19303	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0235	147362	146748	-	NC_007581	-57315490.930494525	19838	428.0	0.998	6.162e-140	p22456 VI_12484	19838	441.915619	5.2178499786213176e-133	No_custom_HMM	No_custom_HMM	No_custom_HMM	19838	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0236	148615	147422	-	NC_007581	-2722171707184018.5	16444	651.0	0.83	3.217e-213	p32636 VI_04554	16444	702.500793	2.0884022327944885e-211	No_custom_HMM	No_custom_HMM	No_custom_HMM	16444	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0237	149047	148631	-	NC_007581	-2085.8082210709063	14090	280.0	1.0	6.3379999999999995e-90	p43092 VI_00473	14090	265.135895	2.4794333371961204e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	14090	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0238	149594	149067	-	NC_007581	-1898901.8460010984	13303	379.0	1.0	2.8280000000000004e-123	p22459 VI_12484	13303	336.372589	5.2314905205384795e-101	No_custom_HMM	No_custom_HMM	No_custom_HMM	13303	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0239	150717	149665	-	NC_007581	-40932508728462.44	12438	651.0	0.897	2.7880000000000003e-214	p43090 VI_00473	12438	658.361816	4.8497572838476085e-198	No_custom_HMM	No_custom_HMM	No_custom_HMM	12438	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0240	151318	150773	-	NC_007581	-41354309.18947393	12284	410.0	1.0	4.11e-134	p68619 VI_05782	12284	364.519073	2.1663091447744237e-109	No_custom_HMM	No_custom_HMM	No_custom_HMM	12284	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0241	152930	151359	-	NC_007581	-1.1186913775395638e+20	3313	206.0	0.449	2.297e-59	KY554777_p169	3313	407.94101	1.3635144426365335e-121	No_custom_HMM	No_custom_HMM	No_custom_HMM	3313	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0242	153110	152964	-	NC_007581	-16.92353664232112	24547	117.0	1.0	5.378e-35	p68617 VI_05782	24547	114.832359	2.7260995486333066e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	24547	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0243	154717	153140	-	NC_007581	-4.0711097848880056e+18	2739	337.0	0.413	5.094999999999999e-103	MF547663_p3	2739	465.765259	3.2558355003013762e-139	No_custom_HMM	No_custom_HMM	No_custom_HMM	2739	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0244	156489	154783	-	NC_007581	-5.422794932702576e+17	15503	92.0	0.303	3.754e-23	p45551 VI_05038	15503	123.910355	1.3488696391217077e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	15503	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0245	157365	156541	-	NC_007581	-79429906.86463016	3314	213.0	0.456	1.328e-63	MF547663_p1	3314	257.656982	2.910346895264832e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	3314	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0246	158301	157579	-	NC_007581	-21542555.549969703	2657	104.0	0.461	2.746e-27	p17391 VI_05476	63	222.952911	1.8117733642701669e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	2657	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0247	159998	158517	-	NC_007581	-9.7619041789516e+18	506	464.0	0.505	9.508e-147	NC_007581_p21	506	217.654724	5.8536783067074784e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	506	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0248	160417	160016	-	NC_007581	-4938.859042848278	2577	189.0	0.705	5.8850000000000004e-58	p20485 VI_01658	2577	181.017303	2.230393474162514e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	2577	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0249	161122	160427	-	NC_007581	-522136.6643736292	36352	439.0	1.0	9.176999999999999e-139	p242692 VI_05776	36352	388.42746	8.79695611456009e-116	No_custom_HMM	No_custom_HMM	No_custom_HMM	36352	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0250	161470	161183	-	NC_007581	-3826.0725032193286	379	81.0	0.454	7.947e-21	KY554777_p175	379	72.285202	5.615853440773061e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	379	PHANOTATE_1.5.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0251	161614	161489	-	NC_007581	-1.0521727069577864	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0252	162802	161633	-	NC_007581	-34427858433904.227	506	263.0	0.36	7.868000000000001e-78	NC_007581_p21	506	401.867828	6.753343003742849e-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	506	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0253	163394	162735	-	NC_007581	-1542116201.6675608	6620	268.0	0.779	7.190000000000001e-85	p336225 VI_06314	6620	291.357758	6.1247577142107555e-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	6620	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0254	163429	163518	+	NC_007581	-0.0851627007665088	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0255	163539	163631	+	NC_007581	-1.6654235757184783	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0256	164445	163615	-	NC_007581	-3369762.6694261665	30716	693.0	1.0	3.329e-230	NC_007581_p177	30716	635.266357	1.9891684546780507e-191	No_custom_HMM	No_custom_HMM	No_custom_HMM	30716	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0257	165503	164439	-	NC_007581	-9803947.94028443	35857	906.0	1.0	2.2290000000000001e-302	NC_007581_p178	35857	837.562744	1.7367368950988804e-252	No_custom_HMM	No_custom_HMM	No_custom_HMM	35857	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0258	165394	165591	+	NC_007581	-0.165361359394091	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0259	167548	165872	-	NC_007581	-1.577110349949136e+21	25339	1342.0	1.0	0.0	NC_007581_p179	25339	1257.016602	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	25339	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0260	167537	167647	+	NC_007581	-0.2188485623220844	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
