Node_ID	Description	Family	Colour (Family)
OR220913	Methanosarcina spherical virus	Tectiviridae	#988A22
OR220912	Methanosarcina spherical virus	Tectiviridae	#988A22
OR220911	Methanosarcina spherical virus	Tectiviridae	#988A22
OR271596	Klebsiella phage ValerieMcCarty04	Straboviridae	#E82358
OR228402	Salmonella phage SW16-7	Ackermannviridae	#99CEE5
OR208619	Pseudomonas phage vB_PaeA_SB	Autographiviridae	#26AD98
OR106137	Klebsiella phage ValerieMcCarty03	Straboviridae	#E82358
OR001929	Salmonella phage SP_4	Unclassified	#D3D3D3
OQ703261	Clostridioides phage AR1075-1	Unclassified	#D3D3D3
OQ221560	Bacteroides phage PhiCrAssBcn25	Steigviridae	#3FBEF9
OQ221558	Bacteroides phage PhiCrAssBcn23	Steigviridae	#3FBEF9
OQ221555	Bacteroides phage PhiCrAssBcn20	Steigviridae	#3FBEF9
ON365567	Aeromonas phage AHPMCC7	Autographiviridae	#26AD98
OQ981145	Staphylococcus phage Baghdad	Herelleviridae	#EA8B1A
OR047306	Pseudomonas phage PMBT54	Inoviridae	#126EEE
OP918135	Vibrio phage vB_VviC_ZQ26	Unclassified	#D3D3D3
ON653035	Pseudomonas phage vB_PaeM_FBPa50	Unclassified	#D3D3D3
OM328157	Klebsiella phage AYM	Drexlerviridae	#86048D
OM103621	Klebsiella phage AYL	Straboviridae	#E82358
MZ322319	Pseudomonas phage vB_Pae-PA152	Schitoviridae	#CB874E
OR211677	Pseudomonas phage vB_PaM_EPA3	Unclassified	#D3D3D3
OR209256	Stenotrophomonas phage c9-N	Autographiviridae	#26AD98
OR206057	Staphylococcus phage vB_SauS_PHM	Unclassified	#D3D3D3
OQ938591	Microbacterium phage Tedro	Unclassified	#D3D3D3
OQ938590	Gordonia phage Sisko	Unclassified	#D3D3D3
OQ938589	Gordonia phage Hydrus	Unclassified	#D3D3D3
OQ938588	Microbacterium phage CaptainRex	Unclassified	#D3D3D3
OQ938587	Gordonia phage Sapo	Unclassified	#D3D3D3
OQ938586	Streptomyces phage SoJo	Unclassified	#D3D3D3
OQ938585	Rhodococcus phage Braxoaddie	Zierdtviridae	#D5465B
OQ938584	Microbacterium phage GardenB	Unclassified	#D3D3D3
OQ938583	Microbacterium phage LimaBean	Unclassified	#D3D3D3
OQ938582	Microbacterium phage BAjuniper	Unclassified	#D3D3D3
OQ938581	Streptomyces phage Miek	Unclassified	#D3D3D3
OQ938580	Arthrobacter phage Ottawa	Unclassified	#D3D3D3
OQ938579	Streptomyces phage Bogota	Unclassified	#D3D3D3
OQ938578	Arthrobacter phage Kharcho	Unclassified	#D3D3D3
OQ938577	Microbacterium phage AranulaLuti	Unclassified	#D3D3D3
OQ938576	Rhodococcus phage Shagrat	Unclassified	#D3D3D3
OQ938575	Streptomyces phage OnionKnight	Unclassified	#D3D3D3
OQ858564	Vibrio phage CAU_VPP01	Unclassified	#D3D3D3
OR138018	Klebsiella phage R3_1	Unclassified	#D3D3D3
OR138017	Klebsiella phage R4_1	Straboviridae	#E82358
OR138016	Klebsiella phage R2_1	Straboviridae	#E82358
OR138015	Klebsiella phage R6_1	Straboviridae	#E82358
OR088903	Ralstonia phage RSCq	Inoviridae	#126EEE
OQ834936	Shigella phage Henu12	Unclassified	#D3D3D3
FR823450	Campylobacter phage CP81	Unclassified	#D3D3D3
FN667788	Campylobacter phage CP220	Unclassified	#D3D3D3
AM156909	Escherichia phage Rtp	Drexlerviridae	#86048D
OQ864999	Campylobacter phage F341	Unclassified	#D3D3D3
OQ829630	Salmonella phage gd01	Casjensviridae	#390305
OQ872152	Pseudomonas phage 4P	Unclassified	#D3D3D3
OQ570641	Citrobacter phage YZU-L1	Demerecviridae	#EABE70
OQ734493	Klebsiella phage pKP-M212-2.1	Autographiviridae	#26AD98
OR039357	Cutibacterium phage CAP_10-3	Unclassified	#D3D3D3
OQ832096	Halomonas phage vB_HmeY_H4907	Unclassified	#D3D3D3
OQ819159	Klebsiella phage vB_KpnP_Ou2	Autographiviridae	#26AD98
OR234014	Staphylococcus phage SAC	Herelleviridae	#EA8B1A
OQ999402	Synechococcus phage DSL-LC07	Autographiviridae	#26AD98
OQ999401	Actinomycetia phage DSL-LC01	Unclassified	#D3D3D3
OR032571	Synechococcus phage DSL-LC02	Kyanoviridae	#478C15
OR003940	Phage DSL-LC05	Unclassified	#D3D3D3
OR003939	Phage DSL-LC04	Unclassified	#D3D3D3
OR003938	Synechococcus phage DSL-LC03	Kyanoviridae	#478C15
OR126895	Acinetobacter phage NJ02	Unclassified	#D3D3D3
OQ993070	Vibrio phage VPy01	Unclassified	#D3D3D3
OR088902	Serratia phage 92A1	Straboviridae	#E82358
OR088901	Arthrobacter phage 1191A	Unclassified	#D3D3D3
OQ999172	Listeria phage LIS04	Unclassified	#D3D3D3
OQ999171	Vibrio phage VPy02	Autographiviridae	#26AD98
OQ378339	Pseudomonas phage phiPA1-3	Schitoviridae	#CB874E
OQ633420	Pseudomonas phage PotUPM1	Unclassified	#D3D3D3
OP019135	Acinetobacter phage vB_Ab4_Hep4	Autographiviridae	#26AD98
OP756059	Pseudomonas phage PseuPha1	Unclassified	#D3D3D3
OP087522	Escherichia phage TR1	Drexlerviridae	#86048D
OM234792	Pseudomonas phage PA15	Schitoviridae	#CB874E
OM234791	Pseudomonas phage PA02_HSun-2022	Unclassified	#D3D3D3
OQ885479	Escherichia phage SUT_E1520	Demerecviridae	#EABE70
OQ672752	Streptomyces phage phiScoe56	Unclassified	#D3D3D3
OQ672751	Streptomyces phage phiScoe55	Unclassified	#D3D3D3
OQ672750	Streptomyces phage phiScoe54	Unclassified	#D3D3D3
OQ672749	Streptomyces phage phiScoe45	Unclassified	#D3D3D3
OQ672748	Streptomyces phage phiScoe44	Unclassified	#D3D3D3
OQ672747	Streptomyces phage phiScoe3	Unclassified	#D3D3D3
OQ672746	Streptomyces phage phiScoe25	Unclassified	#D3D3D3
OQ672745	Streptomyces phage phiScoe23	Unclassified	#D3D3D3
OQ672744	Streptomyces phage phiScoe2	Unclassified	#D3D3D3
OQ672743	Streptomyces phage phiScoe15	Unclassified	#D3D3D3
OQ672742	Streptomyces phage phiScoe10	Unclassified	#D3D3D3
OQ672741	Streptomyces phage phiScoe1	Unclassified	#D3D3D3
OQ791410	Escherichia phage phiG7	Unclassified	#D3D3D3
OQ427617	Pseudomonas phage HZ2201	Unclassified	#D3D3D3
OQ067610	Pseudomonas phage FJK	Unclassified	#D3D3D3
OQ067609	Pseudomonas phage FIM	Unclassified	#D3D3D3
OP999015	Saccharolobus shibatae filamentous virus 3	Unclassified	#D3D3D3
MH707426	Bacillus phage BSP2	Salasmaviridae	#91F04E
MH707427	Bacillus phage BSP4	Salasmaviridae	#91F04E
MH707428	Bacillus phage BSP11	Salasmaviridae	#91F04E
MH707429	Bacillus phage BSP12	Herelleviridae	#EA8B1A
MH707431	Bacillus phage BSP14	Herelleviridae	#EA8B1A
MH707433	Bacillus phage BSP18	Herelleviridae	#EA8B1A
MH707434	Bacillus phage BSP19	Unclassified	#D3D3D3
MH707435	Bacillus phage BSP21	Herelleviridae	#EA8B1A
MH707436	Bacillus phage BSP36	Herelleviridae	#EA8B1A
MH707432	Bacillus phage BSP15	Herelleviridae	#EA8B1A
OQ134474	Pseudomonas phage vB_PaeP_PS28	Schitoviridae	#CB874E
OP646176	Bacillus phage vB_BceS_LY5	Unclassified	#D3D3D3
OQ860985	Salmonella phage ST10	Autographiviridae	#26AD98
OQ860983	Salmonella phage ST15	Autographiviridae	#26AD98
OQ860982	Salmonella phage ST16	Autographiviridae	#26AD98
OQ860981	Salmonella phage ST17	Autographiviridae	#26AD98
OQ860980	Salmonella phage ST20	Autographiviridae	#26AD98
OQ860979	Salmonella phage ST21	Autographiviridae	#26AD98
OQ860978	Salmonella phage ST29	Autographiviridae	#26AD98
OQ860977	Salmonella phage ST34	Autographiviridae	#26AD98
OQ860976	Salmonella phage ST35	Autographiviridae	#26AD98
OQ860975	Salmonella phage ST37	Autographiviridae	#26AD98
OQ860974	Salmonella phage ST38	Autographiviridae	#26AD98
OQ860973	Salmonella phage ST44	Unclassified	#D3D3D3
OQ860972	Salmonella phage ST45	Autographiviridae	#26AD98
OQ860971	Salmonella phage ST46	Unclassified	#D3D3D3
OQ860970	Salmonella phage ST53	Autographiviridae	#26AD98
OQ860969	Salmonella phage ST55	Autographiviridae	#26AD98
OQ860968	Salmonella phage ST56	Autographiviridae	#26AD98
OQ860967	Salmonella phage ST57	Autographiviridae	#26AD98
OQ860966	Salmonella phage ST59	Autographiviridae	#26AD98
OQ860965	Salmonella phage ST63	Autographiviridae	#26AD98
OQ860964	Salmonella phage ST64	Autographiviridae	#26AD98
OQ860963	Salmonella phage ST65	Unclassified	#D3D3D3
OQ860962	Salmonella phage ST66	Autographiviridae	#26AD98
OP558005	Klebsiella phage vB_KpnM_VPA32	Straboviridae	#E82358
OP558004	Klebsiella phage vB_KpnS_PMM-G3	Drexlerviridae	#86048D
OP558003	Klebsiella phage vB_KpnS_MDA2066	Ackermannviridae	#99CEE5
OP558002	Klebsiella phage vB_KpnS_MAG26fr	Casjensviridae	#390305
OP558001	Klebsiella phage vB_KpnM_NDO71	Unclassified	#D3D3D3
OQ689735	Escherichia phage 4E10	Straboviridae	#E82358
OQ689734	Escherichia phage 4E8	Unclassified	#D3D3D3
OQ378934	Escherichia phage LH2	Straboviridae	#E82358
OQ915374	Staphylococcus phage vB_SAP01	Herelleviridae	#EA8B1A
OQ417976	Mycobacterium phage prophiT46-1	Unclassified	#D3D3D3
OQ417975	Mycobacterium phage prophiBWHA-1	Unclassified	#D3D3D3
OQ417974	Mycobacterium phage prophiCCUG48898T-1	Unclassified	#D3D3D3
OQ417973	Mycobacterium phage prophiT49-3	Unclassified	#D3D3D3
OQ417972	Mycobacterium phage CCUG48898T-2	Unclassified	#D3D3D3
OQ417971	Mycobacterium phage prophiT50-1	Unclassified	#D3D3D3
OQ417970	Mycobacterium phage prophiT46-2	Unclassified	#D3D3D3
OQ417969	Mycobacterium phage prophiT37-1	Unclassified	#D3D3D3
OQ417968	Mycobacterium phage prophiT36-2b	Unclassified	#D3D3D3
OQ417967	Mycobacterium phage prophiT49-1	Unclassified	#D3D3D3
OQ417966	Mycobacterium phage prophiT36-1	Unclassified	#D3D3D3
OQ417965	Mycobacterium phage prophiT46-3	Unclassified	#D3D3D3
OQ417964	Mycobacterium phage prophiT48-1	Unclassified	#D3D3D3
OQ417963	Mycobacterium phage prophiT36-2a	Unclassified	#D3D3D3
OQ417962	Mycobacterium phage prophiT49-2	Vilmaviridae	#79A4A5
OQ790161	Xanthomonas phage RTH11	Unclassified	#D3D3D3
OQ850183	Pseudomonas phage PT07	Unclassified	#D3D3D3
OR039881	Vibrio phage JPW	Zobellviridae	#4CEBB1
OP515798	Salmonella phage MBP4696116	Unclassified	#D3D3D3
OQ973471	Escherichia phage AV101	Ackermannviridae	#99CEE5
OQ984151	Phage C75C1	Unclassified	#D3D3D3
OQ984150	Phage C72C1	Unclassified	#D3D3D3
OQ984149	Phage C48C1	Kyanoviridae	#478C15
OQ729742	Proteus phage MidiMira-UFV02	Autographiviridae	#26AD98
OQ729741	Proteus phage BigMira-UFV01	Autographiviridae	#26AD98
JF974299	Synechococcus phage S-CAM8	Kyanoviridae	#478C15
OR088597	Listeria phage cka15	Herelleviridae	#EA8B1A
OR050521	Klebsiella phage vB_KpnP_ZX11	Autographiviridae	#26AD98
OQ540978	Escherichia phage pEC-N1203-2Af.1	Unclassified	#D3D3D3
OQ845959	Salmonella phage NJ12	Unclassified	#D3D3D3
MZ229661	Pseudomonas phage vB_Pae-PA14	Schitoviridae	#CB874E
OR089151	Riemerella phage vB_RanS_CRP19	Unclassified	#D3D3D3
OQ622006	Klebsiella phage vB_KpnS_2146-302	Drexlerviridae	#86048D
OQ622005	Klebsiella phage vB_KpnP_2146-HW	Autographiviridae	#26AD98
OR075895	Acinetobacter phage vB_Ab4_Hep4-M	Autographiviridae	#26AD98
OQ834252	Riemerella phage vB_RanS_CRP12	Unclassified	#D3D3D3
OX638290	Escherichia phage vB_EcoP-CC2	Autographiviridae	#26AD98
OX457022	Escherichia phage vB_EcoP-CC1	Autographiviridae	#26AD98
OW991346	Escherichia phage vB_Eco_Bam	Autographiviridae	#26AD98
BK061591	Pseudomonas phage vB_PaeP-D14S	Unclassified	#D3D3D3
BK061590	Pseudomonas phage vB_PaeS-D14Q	Unclassified	#D3D3D3
BK061589	Pseudomonas phage vB_PaeS-D14P	Unclassified	#D3D3D3
BK061588	Pseudomonas phage vB_PaeS-D14O	Unclassified	#D3D3D3
BK061587	Pseudomonas phage vB_PaeS-D14L	Unclassified	#D3D3D3
BK061586	Pseudomonas phage vB_PaeS-D14K	Unclassified	#D3D3D3
BK061585	Pseudomonas phage vB_PaeP-D14I	Unclassified	#D3D3D3
BK061480	Pseudomonas phage vB_PaeS-D14H	Unclassified	#D3D3D3
BK061479	Pseudomonas phage vB_PaeS-D14F	Unclassified	#D3D3D3
BK061478	Pseudomonas phage vB_PaeS-D14E	Unclassified	#D3D3D3
BK061477	Pseudomonas phage vB_PaeS-D14C	Unclassified	#D3D3D3
BK061476	Pseudomonas phage vB_PaeS-D14B	Unclassified	#D3D3D3
BK061475	Pseudomonas phage vB_PaeM-D14A	Peduoviridae	#320B0F
OR062530	Escherichia phage vB_EcoM_366V_SA_NWU	Unclassified	#D3D3D3
OR062529	Escherichia phage vB_EcoM_118_SA_NWU	Unclassified	#D3D3D3
OR062528	Escherichia phage vB_EcoM_12A_SA_NWU	Unclassified	#D3D3D3
OR062527	Escherichia phage vB_EcoM_11B_SA_NWU	Straboviridae	#E82358
OR062526	Escherichia phage vB_EcoM_10C3_SA_NWU	Unclassified	#D3D3D3
OR062525	Escherichia phage vB_EcoM_10C2_SA_NWU	Unclassified	#D3D3D3
OR062524	Escherichia phage vB_EcoM_3A1_SA_NWU	Unclassified	#D3D3D3
OQ633473	Streptococcus phage vB_Sags-UPM1	Unclassified	#D3D3D3
OP778610	Escherichia phage W70	Unclassified	#D3D3D3
OP778609	Escherichia phage A73	Unclassified	#D3D3D3
OP894077	Listeria phage HS5	Unclassified	#D3D3D3
OP744025	Escherichia phage A5-4	Unclassified	#D3D3D3
OP610151	Salmonella phage Guerrero	Ackermannviridae	#99CEE5
OL615013	Shigella phage ChubbyThor	Ackermannviridae	#99CEE5
MW021760	Salmonella phage SilasIsHot	Ackermannviridae	#99CEE5
MW021757	Salmonella phage Sajous1	Ackermannviridae	#99CEE5
MW021754	Salmonella phage FrontPhageNews	Ackermannviridae	#99CEE5
MW021753	Salmonella phage AR2819	Ackermannviridae	#99CEE5
OQ660438	Salmonella phage S4lw	Unclassified	#D3D3D3
OQ660437	Salmonella phage D5lw	Ackermannviridae	#99CEE5
OP745420	Enterococcus phage 4995_2	Aliceevansviridae	#BCA015
OP745419	Enterococcus phage 4995_1	Unclassified	#D3D3D3
OQ789245	Riemerella phage vB_RanS_CRP6	Unclassified	#D3D3D3
OQ708377	Escherichia phage vB_EcoM_CRP22	Unclassified	#D3D3D3
OQ708376	Escherichia phage vB_EcoM_CRJP21	Unclassified	#D3D3D3
OQ944321	Escherichia phage GADU22	Straboviridae	#E82358
OX638288	Escherichia phage UP19	Straboviridae	#E82358
OX638287	Escherichia phage UP30	Drexlerviridae	#86048D
OQ927986	Shewanella phage vB_SbaS_Y11	Unclassified	#D3D3D3
OQ938594	Rhodococcus phage Jflix2	Unclassified	#D3D3D3
OQ938593	Arthrobacter phage Berka	Unclassified	#D3D3D3
OQ504961	Pseudomonas phage ZRG1	Unclassified	#D3D3D3
OQ504960	Pseudomonas phage ZQG1	Mesyanzhinovviridae	#2369F4
OQ504958	Pseudomonas phage PG1	Unclassified	#D3D3D3
OQ730192	Acinetobacter phage pB3074	Autographiviridae	#26AD98
OQ338184	Staphylococcus phage HMGUsa2	Herelleviridae	#EA8B1A
OQ338183	Staphylococcus phage HMGUsa1	Unclassified	#D3D3D3
OQ338182	Pseudomonas phage HMGUpa1	Unclassified	#D3D3D3
OQ338181	Pseudomonas phage HMGUpa2	Unclassified	#D3D3D3
OQ791408	Lysinibacillus phage phiG2	Tectiviridae	#988A22
OR050522	Salmonella phage SP154	Schitoviridae	#CB874E
OR050627	Chryseobacterium phage MA9V-1	Unclassified	#D3D3D3
OQ129412	Gordonia phage Holliday	Unclassified	#D3D3D3
OQ129411	Gordonia phage Battleship	Unclassified	#D3D3D3
OQ129410	Gordonia phage Dakiti	Unclassified	#D3D3D3
OQ749652	Phage Phass-1	Unclassified	#D3D3D3
OQ921398	Pseudomonas phage vFB297	Unclassified	#D3D3D3
LC768498	Klebsiella phage phiKp_30	Unclassified	#D3D3D3
OP795442	Escherichia phage A7_1	Unclassified	#D3D3D3
OP185508	Salmonella phage JSS1	Autographiviridae	#26AD98
OP185507	Salmonella phage JSS2	Autographiviridae	#26AD98
LC754405	Thermus phage MN1	Unclassified	#D3D3D3
OP991882	Salmonella phage SPTD1	Ackermannviridae	#99CEE5
OQ829281	phage PKM.Lu.22.1	Grimontviridae	#851F61
OP924285	Salmonella phage vB_Se_GLBO_sp11	Unclassified	#D3D3D3
OP924284	Salmonella phage vB_St_LL_sp9	Unclassified	#D3D3D3
OP924283	Salmonella phage vB_Si_GLBO_sp8	Unclassified	#D3D3D3
OP924282	Salmonella phage vB_Si_GLBO_sp7	Unclassified	#D3D3D3
OP924281	Salmonella phage vB_Se_EI_sp2	Unclassified	#D3D3D3
OP924280	Salmonella phage vB_Se_EI_sp1	Unclassified	#D3D3D3
OP867012	Shewanella phage Dolos	Inoviridae	#126EEE
OQ871563	Dickeya phage W2B	Autographiviridae	#26AD98
MZ826764	Klebsiella virus vB_KpnM-20	Ackermannviridae	#99CEE5
OP807803	Synechococcus phage MS29	Kyanoviridae	#478C15
MF975720	Pseudomonas phage VW-6S	Unclassified	#D3D3D3
OQ722443	Sulfitobacter phage vB_SupP_AX	Schitoviridae	#CB874E
OQ719603	Vibrio phage vB_VpaP_1601	Unclassified	#D3D3D3
OQ687052	Staphylococcus phage L-m44	Unclassified	#D3D3D3
OQ703102	Escherichia phage vB_EcoP-R1	Autographiviridae	#26AD98
OQ625504	Cylindrospermopsis phage Cr-LKS4	Unclassified	#D3D3D3
OQ791282	Shigella phage Henu10	Unclassified	#D3D3D3
OM867525	Vibrio phage vB_VruC_PG21	Corticoviridae	#9E97CA
LC768500	Klebsiella phage phiKp_32	Unclassified	#D3D3D3
LC768499	Klebsiella phage phiKp_31	Autographiviridae	#26AD98
LC768497	Klebsiella phage phiKp_27	Demerecviridae	#EABE70
LC768496	Klebsiella phage phiKp_26	Straboviridae	#E82358
LC768495	Klebsiella phage phiKp_24	Unclassified	#D3D3D3
LC768494	Klebsiella phage phiKp_23	Straboviridae	#E82358
LC768493	Klebsiella phage phiKp_23	Straboviridae	#E82358
LC768492	Klebsiella phage phiKp_22	Straboviridae	#E82358
LC768491	Klebsiella phage phiKp_21	Unclassified	#D3D3D3
LC768490	Klebsiella phage phiKp_21	Unclassified	#D3D3D3
LC768489	Klebsiella phage phiKp_21	Unclassified	#D3D3D3
LC768488	Klebsiella phage phiKp_21	Unclassified	#D3D3D3
LC768487	Klebsiella phage phiKp_21	Unclassified	#D3D3D3
LC768486	Klebsiella phage phiKp_21	Unclassified	#D3D3D3
LC768485	Klebsiella phage phiKp_21	Unclassified	#D3D3D3
LC768484	Klebsiella phage phiKp_21	Unclassified	#D3D3D3
LC768483	Klebsiella phage phiKp_20	Straboviridae	#E82358
LC768482	Klebsiella phage phiKp_19	Straboviridae	#E82358
LC768481	Klebsiella phage phiKp_18	Straboviridae	#E82358
LC768480	Klebsiella phage phiKp_17	Straboviridae	#E82358
LC768479	Klebsiella phage phiKp_16	Straboviridae	#E82358
LC768478	Klebsiella phage phiKp_15	Straboviridae	#E82358
LC768477	Klebsiella phage phiKp_15	Straboviridae	#E82358
LC768476	Klebsiella phage phiKp_14	Unclassified	#D3D3D3
LC768475	Klebsiella phage phiKp_13	Straboviridae	#E82358
LC768474	Klebsiella phage phiKp_12	Straboviridae	#E82358
LC768473	Klebsiella phage phiKp_11	Straboviridae	#E82358
LC768472	Klebsiella phage phiKp_10	Straboviridae	#E82358
LC768471	Klebsiella phage phiKp_9	Straboviridae	#E82358
LC768470	Klebsiella phage phiKp_9	Straboviridae	#E82358
LC768469	Klebsiella phage phiKp_8	Straboviridae	#E82358
LC768468	Klebsiella phage phiKp_7-2	Unclassified	#D3D3D3
LC768467	Klebsiella phage phiKp_7-1	Unclassified	#D3D3D3
LC768466	Klebsiella phage phiKp_5	Straboviridae	#E82358
LC768465	Klebsiella phage phiKp_4	Straboviridae	#E82358
LC768464	Klebsiella phage phiKp_3	Straboviridae	#E82358
LC768463	Klebsiella phage phiKp_1	Straboviridae	#E82358
LC768462	Escherichia phage phiEc_1	Unclassified	#D3D3D3
OQ689089	Acinetobacter phage P1068	Unclassified	#D3D3D3
OQ676962	Xanthomonas phage NEB7	Unclassified	#D3D3D3
OQ658779	Staphylococcus phage vB_Sa_2868B2	Rountreeviridae	#3E1492
OQ221551	Bacteroides phage PhiCrAssBcn16	Steigviridae	#3FBEF9
OQ221556	Bacteroides phage PhiCrAssBcn21	Steigviridae	#3FBEF9
OQ221554	Bacteroides phage PhiCrAssBcn19	Steigviridae	#3FBEF9
OQ221553	Bacteroides phage PhiCrAssBcn18	Steigviridae	#3FBEF9
OQ221552	Bacteroides phage PhiCrAssBcn17	Steigviridae	#3FBEF9
OQ221550	Bacteroides phage PhiCrAssBcn15	Steigviridae	#3FBEF9
OQ221549	Bacteroides phage PhiCrAssBcn14	Steigviridae	#3FBEF9
OQ221547	Bacteroides phage PhiCrAssBcn12	Steigviridae	#3FBEF9
OQ221546	Bacteroides phage PhiCrAssBcn11	Steigviridae	#3FBEF9
OQ221545	Bacteroides phage PhiCrAssBcn10	Steigviridae	#3FBEF9
OQ221543	Bacteroides phage PhiCrAssBcn8	Steigviridae	#3FBEF9
OQ221542	Bacteroides phage PhiCrAssBcn7	Steigviridae	#3FBEF9
OQ221541	Bacteroides phage PhiCrAssBcn6	Steigviridae	#3FBEF9
OQ221540	Bacteroides phage PhiCrAssBcn5	Steigviridae	#3FBEF9
OQ221538	Bacteroides phage PhiCrAssBcn3	Steigviridae	#3FBEF9
OQ221537	Bacteroides phage PhiCrAssBcn2	Steigviridae	#3FBEF9
OQ221536	Bacteroides phage PhiCrAssBcn1	Steigviridae	#3FBEF9
OQ221559	Bacteroides phage PhiCrAssBcn24	Steigviridae	#3FBEF9
OQ221557	Bacteroides phage PhiCrAssBcn22	Steigviridae	#3FBEF9
OQ221548	Bacteroides phage PhiCrAssBcn13	Steigviridae	#3FBEF9
OQ221544	Bacteroides phage PhiCrAssBcn9	Steigviridae	#3FBEF9
OQ221539	Bacteroides phage PhiCrAssBcn4	Steigviridae	#3FBEF9
CP124942	Enterococcus phage 1_EF62phi	Unclassified	#D3D3D3
CP124949	Enterococcus phage 1_EF62phi	Unclassified	#D3D3D3
CP124938	Enterococcus phage 1_EF62phi	Unclassified	#D3D3D3
CP124959	Enterococcus phage_EF62phi	Unclassified	#D3D3D3
CP124962	Enterococcus phage 1_EfsC1_EF62phi	Unclassified	#D3D3D3
CP124952	Enterococcus phage 1_EF62phi	Unclassified	#D3D3D3
CP124927	Enterococcus phage 1_EfsPF36	Unclassified	#D3D3D3
CP124955	Enterococcus phage 1_EF62phi	Unclassified	#D3D3D3
CP124930	Enterococcus phage 1_EfsC1_EF62phi	Unclassified	#D3D3D3
CP124941	Enterococcus phage 1_EF62phi	Unclassified	#D3D3D3
CP124934	Enterococcus phage 1_EF62phi	Unclassified	#D3D3D3
OQ473816	Sulfolobus polyhedral virus 3	Unclassified	#D3D3D3
OQ473815	Saccharolobus shibatae rod virus 2	Unclassified	#D3D3D3
OQ473814	Metallosphaera turreted icosahedral virus 3	Unclassified	#D3D3D3
OQ223306	Shigella phage S2_02	Drexlerviridae	#86048D
OP137232	Shigella phage S2_01	Straboviridae	#E82358
ON759210	Streptococcus phage vB_SbRt-pBovineS21	Rountreeviridae	#3E1492
ON759209	Streptococcus phage vB_SbRt-pBovineB21	Rountreeviridae	#3E1492
OQ818670	Salmonella phage SWJM-03	Autographiviridae	#26AD98
OQ921725	Streptomyces phage Frankenweenie	Unclassified	#D3D3D3
OQ730212	Acinetobacter phage vB_AbaP_EPab_B	Autographiviridae	#26AD98
OP589283	Shewanella phage FishSpeaker	Unclassified	#D3D3D3
MW882934	Cronobacter phage EspYZU08	Unclassified	#D3D3D3
MW882933	Cronobacter phage EspYZU05	Autographiviridae	#26AD98
OX538565	Escherichia phage morffagbaw	Unclassified	#D3D3D3
OP039102	Staphylococcus phage LJT-1	Herelleviridae	#EA8B1A
MT135025	Vibrio phage V07	Straboviridae	#E82358
AP014889	Vibrio phage VCPH	Demerecviridae	#EABE70
OQ411014	Escherichia phage EJP2	Unclassified	#D3D3D3
CP124119	Liberibacter phage GZQL4	Unclassified	#D3D3D3
OP947227	Ralstonia phage p2137	Autographiviridae	#26AD98
OP947226	Ralstonia phage p2110	Unclassified	#D3D3D3
OP947225	Ralstonia phage p2106	Autographiviridae	#26AD98
ON454249	Enterobacter phage vB_EclM-UFV01	Straboviridae	#E82358
OP381185	Megaira polyxenophila phage MAnkyphage_25.80	Unclassified	#D3D3D3
OP620778	Bertelyvirus sp.	Unclassified	#D3D3D3
OP620777	Bertelyvirus sp.	Unclassified	#D3D3D3
OQ743452	Pseudomonas phage PaVOB	Schitoviridae	#CB874E
OK428535	Escherichia phage vB_EcoM_Lh1B	Unclassified	#D3D3D3
MZ041098	Staphylococcus phage DSP07	Unclassified	#D3D3D3
OQ808964	Fusobacterium phage vB_FnuS_FNU4	Unclassified	#D3D3D3
OQ737697	Clostridium phage cpp	Guelinviridae	#E57F04
OQ718158	Escherichia phage vB_Ec-M-J	Unclassified	#D3D3D3
OQ680630	Vibrio phage PG288	Unclassified	#D3D3D3
OQ680521	Aeromonas phage P05B	Unclassified	#D3D3D3
OQ626344	Escherichia phage S127 BCL3	Unclassified	#D3D3D3
